url,Perfume,Brand,Gender,Rating Value,Rating Count,Year,Perfumer1,Top,Middle,Base,accords,notes_combined,score
https://www.fragrantica.com/perfume/amouage/interlude-man-15294.html,Interlude Man,Amouage,men,4.15,6944,2012,pierre negrin,"oregano, pepper, bergamot","incense, opoponax, amber, labdanum","agarwood (oud), leather, sandalwood, patchouli",amber | balsamic | fresh spicy | smoky | warm spicy,"top: oregano, pepper, bergamot | middle: incense, opoponax, amber, labdanum | base: agarwood (oud), leather, sandalwood, patchouli | accords: amber | balsamic | fresh spicy | smoky | warm spicy",15.942939837805584
https://www.fragrantica.com/perfume/frederic-malle/portrait-of-a-lady-10464.html,Portrait Of A Lady,Frederic Malle,women,4.07,8252,2010,dominique ropion,"rose, clove, raspberry, black currant, cinnamon","patchouli, incense, sandalwood","musk, benzoin, amber",warm spicy | amber | rose | woody | patchouli,"top: rose, clove, raspberry, black currant, cinnamon | middle: patchouli, incense, sandalwood | base: musk, benzoin, amber | accords: warm spicy | amber | rose | woody | patchouli",15.94061020959504
https://www.fragrantica.com/perfume/bvlgari/omnia-crystalline-152.html,Omnia Crystalline,Bvlgari,women,4.01,9381,2005,alberto morillas,"bamboo, pear","lotus, tea, cassia","musk, guaiac wood, oakmoss",woody | floral | musky | green | aquatic,"top: bamboo, pear | middle: lotus, tea, cassia | base: musk, guaiac wood, oakmoss | accords: woody | floral | musky | green | aquatic",15.928904668730668
https://www.fragrantica.com/perfume/valentino/valentino-uomo-born-in-roma-intense-78740.html,Valentino Uomo Born In Roma Intense,Valentino,men,4.52,3328,2023,antoine maisondieu,vanilla,lavender,vetiver,vanilla | lavender | aromatic | woody | powdery,top: vanilla | middle: lavender | base: vetiver | accords: vanilla | lavender | aromatic | woody | powdery,15.920858354108134
https://www.fragrantica.com/perfume/nina-ricci/nina-147.html,Nina,Nina Ricci,women,3.84,13972,2006,unknown,"amalfi lemon, lime","granny smith apple, praline, peony, datura","apple tree, musk, virginia cedar",citrus | sweet | fresh | fruity | woody,"top: amalfi lemon, lime | middle: granny smith apple, praline, peony, datura | base: apple tree, musk, virginia cedar | accords: citrus | sweet | fresh | fruity | woody",15.917912290767921
https://www.fragrantica.com/perfume/britney-spears/midnight-fantasy-802.html,Midnight Fantasy,Britney Spears,women,3.96,10461,2006,caroline sabas,"plum, sour cherry, raspberry","orchid, iris, freesia","vanilla, amber, musk",sweet | fruity | cherry | vanilla | powdery,"top: plum, sour cherry, raspberry | middle: orchid, iris, freesia | base: vanilla, amber, musk | accords: sweet | fruity | cherry | vanilla | powdery",15.917674274138012
https://www.fragrantica.com/perfume/valentino/valentino-uomo-19558.html,Valentino Uomo,Valentino,men,4.27,5310,2014,olivier polge,"bergamot, myrtle","hazelnut, chocolate, roasted coffee beans","leather, cedar",woody | nutty | warm spicy | chocolate | leather,"top: bergamot, myrtle | middle: hazelnut, chocolate, roasted coffee beans | base: leather, cedar | accords: woody | nutty | warm spicy | chocolate | leather",15.906502807059713
https://www.fragrantica.com/perfume/lolita-lempicka/l-de-lolita-lempicka-455.html,L De Lolita Lempicka,Lolita Lempicka,women,4.12,7237,2006,maurice roucel,"bitter orange, bergamot","cinnamon, immortelle, musk","vanilla, tonka bean, sandalwood",vanilla | warm spicy | cinnamon | citrus | sweet,"top: bitter orange, bergamot | middle: cinnamon, immortelle, musk | base: vanilla, tonka bean, sandalwood | accords: vanilla | warm spicy | cinnamon | citrus | sweet",15.901628544541385
https://www.fragrantica.com/perfume/rochas/moustache-eau-de-parfum-52350.html,Moustache Eau De Parfum,Rochas,men,4.39,4109,2018,natalie gracia-cetto,"pink pepper, mandarin orange","atlas cedar, bulgarian rose","benzoin, vanilla, patchouli",vanilla | amber | woody | warm spicy | rose,"top: pink pepper, mandarin orange | middle: atlas cedar, bulgarian rose | base: benzoin, vanilla, patchouli | accords: vanilla | amber | woody | warm spicy | rose",15.864765598035943
https://www.fragrantica.com/perfume/elie-saab/le-parfum-12258.html,Le Parfum,Elie Saab,women,4.02,8802,2011,francis kurkdjian,african orange flower,jasmine,"white honey, patchouli, rose, virginia cedar",white floral | honey | sweet | floral | woody,"top: african orange flower | middle: jasmine | base: white honey, patchouli, rose, virginia cedar | accords: white floral | honey | sweet | floral | woody",15.857415421462235
https://www.fragrantica.com/perfume/l-occitane-en-provence/eau-des-baux-2034.html,Eau Des Baux,L Occitane En Provence,men,4.43,3689,2006,karine dubreuil-sereni,"cardamom, pink pepper","cypress, incense","vanilla, tonka bean",vanilla | amber | aromatic | warm spicy | woody,"top: cardamom, pink pepper | middle: cypress, incense | base: vanilla, tonka bean | accords: vanilla | amber | aromatic | warm spicy | woody",15.801926802084635
https://www.fragrantica.com/perfume/cacharel/noa-242.html,Noa,Cacharel,women,3.87,11884,1998,olivier cresp,"white musk, peony, freesia, green notes, peach, plum","lily, lily-of-the-valley, green grass, jasmine, ylang-ylang, rose","coffee, vanilla, sandalwood, coriander, incense, tonka bean, cedar",floral | white floral | musky | fresh | powdery,"top: white musk, peony, freesia, green notes, peach, plum | middle: lily, lily-of-the-valley, green grass, jasmine, ylang-ylang, rose | base: coffee, vanilla, sandalwood, coriander, incense, tonka bean, cedar | accords: floral | white floral | musky | fresh | powdery",15.77024685006845
https://www.fragrantica.com/perfume/louis-vuitton/imagination-67370.html,Imagination,Louis Vuitton,men,4.55,2923,2021,jacques cavallier,"citron, calabrian bergamot, sicilian orange","tunisian neroli, nigerian ginger, ceylon cinnamon","chinese black tea, ambroxan, guaiac wood, olibanum",citrus | amber | fresh | fresh spicy | green,"top: citron, calabrian bergamot, sicilian orange | middle: tunisian neroli, nigerian ginger, ceylon cinnamon | base: chinese black tea, ambroxan, guaiac wood, olibanum | accords: citrus | amber | fresh | fresh spicy | green",15.770197025700494
https://www.fragrantica.com/perfume/by-kilian/black-phantom-43632.html,Black Phantom,By Kilian,unisex,4.11,6707,2017,sidonie lancesseur,rum,"dark chocolate, coffee, almond, heliotrope","caramel, sugar cane, sandalwood, vetiver",sweet | warm spicy | caramel | coffee | chocolate,"top: rum | middle: dark chocolate, coffee, almond, heliotrope | base: caramel, sugar cane, sandalwood, vetiver | accords: sweet | warm spicy | caramel | coffee | chocolate",15.727297451668939
https://www.fragrantica.com/perfume/paco-rabanne/olympea-31666.html,Olympea,Paco Rabanne,women,3.85,12158,2015,unknown,"water jasmine, green mandarin, ginger flower","vanilla, salt","ambergris, cashmere wood, sandalwood",vanilla | salty | white floral | woody | amber,"top: water jasmine, green mandarin, ginger flower | middle: vanilla, salt | base: ambergris, cashmere wood, sandalwood | accords: vanilla | salty | white floral | woody | amber",15.726856755076218
https://www.fragrantica.com/perfume/gucci/gucci-pour-homme-2003-691.html,Gucci Pour Homme 2003,Gucci,men,4.43,3542,2003,michel almairac,"papyrus, ginger, artemisia, basil, bergamot, lavender, lemon, petitgrain","cedar, pink pepper, sandalwood, patchouli, orris root, carnation, geranium, jasmine","incense, leather, amber, vetiver, vanilla, labdanum, oakmoss, tonka bean, musk, sage",woody | amber | warm spicy | smoky | aromatic,"top: papyrus, ginger, artemisia, basil, bergamot, lavender, lemon, petitgrain | middle: cedar, pink pepper, sandalwood, patchouli, orris root, carnation, geranium, jasmine | base: incense, leather, amber, vetiver, vanilla, labdanum, oakmoss, tonka bean, musk, sage | accords: woody | amber | warm spicy | smoky | aromatic",15.723714204835973
https://www.fragrantica.com/perfume/elizabeth-arden/green-tea-83.html,Green Tea,Elizabeth Arden,women,3.82,12738,1999,francis kurkdjian,"lemon, bergamot, mint, orange peel, rhubarb","jasmine, oakmoss, musk, fennel, carnation, white amber","green tea, jasmine, oakmoss, musk, celery seeds, caraway, cloves, amber",citrus | green | aromatic | fresh spicy | fresh,"top: lemon, bergamot, mint, orange peel, rhubarb | middle: jasmine, oakmoss, musk, fennel, carnation, white amber | base: green tea, jasmine, oakmoss, musk, celery seeds, caraway, cloves, amber | accords: citrus | green | aromatic | fresh spicy | fresh",15.681616989680021
https://www.fragrantica.com/perfume/lalique/encre-noire-sport-21369.html,Encre Noire Sport,Lalique,men,4.19,5441,2013,nathalie lorson,"grapefruit, bergamot, nutmeg","cypress, watery notes, lavender","bourbon vetiver, haitian vetiver, cashmere wood, musk",woody | aromatic | citrus | fresh spicy | earthy,"top: grapefruit, bergamot, nutmeg | middle: cypress, watery notes, lavender | base: bourbon vetiver, haitian vetiver, cashmere wood, musk | accords: woody | aromatic | citrus | fresh spicy | earthy",15.652828271889268
https://www.fragrantica.com/perfume/kayali-fragrances/vanilla-28-52616.html,Vanilla 28,Kayali Fragrances,unisex,4.19,5419,2018,gabriela chelariu,"vanilla orchid, jasmine","brown sugar, tonka bean","amber, amberwood, musk, patchouli",sweet | amber | vanilla | woody | warm spicy,"top: vanilla orchid, jasmine | middle: brown sugar, tonka bean | base: amber, amberwood, musk, patchouli | accords: sweet | amber | vanilla | woody | warm spicy",15.645457010595843
https://www.fragrantica.com/perfume/van-cleef-arpels/midnight-in-paris-9685.html,Midnight In Paris,Van Cleef Arpels,men,4.26,4689,2010,domitille michalon bertier,"leather, bergamot, amalfi lemon, holly, rosemary","tea, styrax, lily-of-the-valley","tonka bean, incense, benzoin, almond, amber",amber | leather | vanilla | smoky | warm spicy,"top: leather, bergamot, amalfi lemon, holly, rosemary | middle: tea, styrax, lily-of-the-valley | base: tonka bean, incense, benzoin, almond, amber | accords: amber | leather | vanilla | smoky | warm spicy",15.639196309966254
https://www.fragrantica.com/perfume/burberry/burberry-her-51694.html,Burberry Her,Burberry,women,3.9,10171,2018,francis kurkdjian,"strawberry, raspberry, blackberry, sour cherry, black currant, mandarin orange, lemon","violet, jasmine","musk, vanilla, cashmeran, woody notes, amber, oakmoss, patchouli",fruity | sweet | woody | musky | powdery,"top: strawberry, raspberry, blackberry, sour cherry, black currant, mandarin orange, lemon | middle: violet, jasmine | base: musk, vanilla, cashmeran, woody notes, amber, oakmoss, patchouli | accords: fruity | sweet | woody | musky | powdery",15.628884770864317
https://www.fragrantica.com/perfume/burberry/burberry-brit-819.html,Burberry Brit,Burberry,women,3.98,8326,2003,natalie gracia-cetto,"almond, lime, pear","candied almond, sugar, peony","vanilla, tonka bean, amber, mahogany",sweet | vanilla | fruity | almond | citrus,"top: almond, lime, pear | middle: candied almond, sugar, peony | base: vanilla, tonka bean, amber, mahogany | accords: sweet | vanilla | fruity | almond | citrus",15.603544487340024
https://www.fragrantica.com/perfume/zadig-voltaire/this-is-her-39358.html,This Is Her,Zadig Voltaire,women,4.0,7888,2016,michel almairac,"pink pepper, silkwood blossom, jasmine sambac","whipped cream, vanilla, chestnut","sandalwood, cashmere wood",vanilla | sweet | woody | balsamic | powdery,"top: pink pepper, silkwood blossom, jasmine sambac | middle: whipped cream, vanilla, chestnut | base: sandalwood, cashmere wood | accords: vanilla | sweet | woody | balsamic | powdery",15.588087824241454
https://www.fragrantica.com/perfume/montale/intense-cafe-18021.html,Intense Cafe,Montale,unisex,3.97,8404,2013,pierre montale,floral notes,"rose, coffee","vanila, white musk, amber",rose | vanilla | coffee | floral | powdery,"top: floral notes | middle: rose, coffee | base: vanila, white musk, amber | accords: rose | vanilla | coffee | floral | powdery",15.580414739568695
https://www.fragrantica.com/perfume/bdk-parfums/gris-charnel-57038.html,Gris Charnel,Bdk Parfums,unisex,4.23,4691,2019,mathilde bijaoui,"cardamom, fig, black tea","iris, bourbon vetiver","sandalwood, tonka bean",woody | warm spicy | aromatic | powdery | fruity,"top: cardamom, fig, black tea | middle: iris, bourbon vetiver | base: sandalwood, tonka bean | accords: woody | warm spicy | aromatic | powdery | fruity",15.529844354565972
https://www.fragrantica.com/perfume/gucci/gucci-eau-de-parfum-ii-685.html,Gucci Eau De Parfum Ii,Gucci,women,4.14,5630,2004,antoine maisondieu,"black currant, red berries, cassia, bitter orange, mandarin orange","blackberry, peony, violet, freesia, jasmine, lily-of-the-valley","cedar, musk, heliotrope",fruity | woody | floral | fresh | powdery,"top: black currant, red berries, cassia, bitter orange, mandarin orange | middle: blackberry, peony, violet, freesia, jasmine, lily-of-the-valley | base: cedar, musk, heliotrope | accords: fruity | woody | floral | fresh | powdery",15.527424083191775
https://www.fragrantica.com/perfume/jo-malone-london/myrrh-tonka-42027.html,Myrrh Tonka,Jo Malone London,unisex,4.22,4740,2016,mathilde bijaoui,lavender,myrrh,"tonka bean, vanilla, almond",amber | vanilla | sweet | aromatic | warm spicy,"top: lavender | middle: myrrh | base: tonka bean, vanilla, almond | accords: amber | vanilla | sweet | aromatic | warm spicy",15.512171211445995
https://www.fragrantica.com/perfume/montblanc/individuel-4193.html,Individuel,Montblanc,men,4.0,7462,2003,pierre bourdon,"lavender, cinnamon, pineapple, juniper berries, mint, bergamot, rosemary, cardamom, coriander","orange blossom, violet, geranium, jasmine","raspberry, vanilla, sandalwood, dark chocolate, musk, amber, patchouli, vetiver, oakmoss",sweet | fruity | aromatic | warm spicy | woody,"top: lavender, cinnamon, pineapple, juniper berries, mint, bergamot, rosemary, cardamom, coriander | middle: orange blossom, violet, geranium, jasmine | base: raspberry, vanilla, sandalwood, dark chocolate, musk, amber, patchouli, vetiver, oakmoss | accords: sweet | fruity | aromatic | warm spicy | woody",15.491653766481582
https://www.fragrantica.com/perfume/juicy-couture/viva-la-juicy-gold-couture-25753.html,Viva La Juicy Gold Couture,Juicy Couture,women,4.21,4729,2014,honorine blanc,"wild berries, gardenia, lily of the valley","honeysuckle, jasmine sambac, vanilla orchid","caramel, vanilla, sandalwood, praline",caramel | vanilla | sweet | white floral | fruity,"top: wild berries, gardenia, lily of the valley | middle: honeysuckle, jasmine sambac, vanilla orchid | base: caramel, vanilla, sandalwood, praline | accords: caramel | vanilla | sweet | white floral | fruity",15.471165402506186
https://www.fragrantica.com/perfume/marc-jacobs/daisy-1361.html,Daisy,Marc Jacobs,women,3.8,11769,2007,alberto morillas,"violet leaf, blood grapefruit, strawberry","violet, gardenia, jasmine","musk, white woods, vanilla",white floral | ozonic | powdery | violet | citrus,"top: violet leaf, blood grapefruit, strawberry | middle: violet, gardenia, jasmine | base: musk, white woods, vanilla | accords: white floral | ozonic | powdery | violet | citrus",15.468950558805053
https://www.fragrantica.com/perfume/marc-jacobs/daisy-eau-so-fresh-10858.html,Daisy Eau So Fresh,Marc Jacobs,women,4.06,6454,2011,unknown,"green notes, raspberry, pear, grapefruit","violet, litchi, apple blossom, rose, jasmine","musk, plum, virginia cedar",fruity | sweet | green | floral | violet,"top: green notes, raspberry, pear, grapefruit | middle: violet, litchi, apple blossom, rose, jasmine | base: musk, plum, virginia cedar | accords: fruity | sweet | green | floral | violet",15.468178761205902
https://www.fragrantica.com/perfume/calvin-klein/ck-one-shock-for-him-12520.html,Ck One Shock For Him,Calvin Klein,men,4.06,6410,2011,ann gottlieb,"lavender, clementine, cucumber","cardamom, pepper, basil, osmanthus","tobacco, amber, patchouli, woodsy notes, musk",tobacco | warm spicy | amber | sweet | fresh spicy,"top: lavender, clementine, cucumber | middle: cardamom, pepper, basil, osmanthus | base: tobacco, amber, patchouli, woodsy notes, musk | accords: tobacco | warm spicy | amber | sweet | fresh spicy",15.456118654147948
https://www.fragrantica.com/perfume/roja-dove/elysium-pour-homme-parfum-cologne-46296.html,Elysium Pour Homme Parfum Cologne,Roja Dove,men,4.31,3773,2017,roja dove,"grapefruit, lemon, bergamot, lime, thyme, artemisia, galbanum","vetiver, juniper berries, black currant, apple, pink pepper, cedar, cypriol oil or nagarmotha, lily-of-the-valley, rose, jasmine","ambergris, leather, vanilla, benzoin, labdanum",citrus | aromatic | woody | fresh spicy | amber,"top: grapefruit, lemon, bergamot, lime, thyme, artemisia, galbanum | middle: vetiver, juniper berries, black currant, apple, pink pepper, cedar, cypriol oil or nagarmotha, lily-of-the-valley, rose, jasmine | base: ambergris, leather, vanilla, benzoin, labdanum | accords: citrus | aromatic | woody | fresh spicy | amber",15.416016171022612
https://www.fragrantica.com/perfume/ariana-grande/ari-31661.html,Ari,Ariana Grande,women,4.17,4973,2015,unknown,"raspberry, pear, grapefruit","vanilla orchid, rose, lily-of-the-valley","marshmallow, musk, woody notes",sweet | fruity | powdery | citrus,"top: raspberry, pear, grapefruit | middle: vanilla orchid, rose, lily-of-the-valley | base: marshmallow, musk, woody notes | accords: sweet | fruity | powdery | citrus",15.415263106494434
https://www.fragrantica.com/perfume/rasasi/la-yuqawam-homme-19668.html,La Yuqawam Homme,Rasasi,men,4.42,3052,2012,unknown,"raspberry, saffron, thyme","olibanum, jasmine, artemisia","leather, suede, woody notes, amber",leather | fruity | sweet | animalic | amber,"top: raspberry, saffron, thyme | middle: olibanum, jasmine, artemisia | base: leather, suede, woody notes, amber | accords: leather | fruity | sweet | animalic | amber",15.402492475000084
https://www.fragrantica.com/perfume/mancera/instant-crush-54885.html,Instant Crush,Mancera,unisex,4.09,5804,2019,unknown,"saffron, ginger, sicilian mandarin, sicilian bergamot","amberwood, moroccan rose, egyptian jasmine, indonesian patchouli leaf","madagascar vanilla, white musk, sandalwood, oakmoss",warm spicy | woody | amber | vanilla | powdery,"top: saffron, ginger, sicilian mandarin, sicilian bergamot | middle: amberwood, moroccan rose, egyptian jasmine, indonesian patchouli leaf | base: madagascar vanilla, white musk, sandalwood, oakmoss | accords: warm spicy | woody | amber | vanilla | powdery",15.393951096465084
https://www.fragrantica.com/perfume/aquolina/pink-sugar-975.html,Pink Sugar,Aquolina,women,3.73,13393,2004,givaudan,"raspberry, orange, bergamot, fig leaf","cotton candy, licorice, strawberry, red berries, lily-of-the-valley","caramel, vanilla, musk, tonka bean, sandalwood",sweet | caramel | vanilla | fruity | soft spicy,"top: raspberry, orange, bergamot, fig leaf | middle: cotton candy, licorice, strawberry, red berries, lily-of-the-valley | base: caramel, vanilla, musk, tonka bean, sandalwood | accords: sweet | caramel | vanilla | fruity | soft spicy",15.3933753988586
https://www.fragrantica.com/perfume/hugo-boss/deep-red-565.html,Deep Red,Hugo Boss,women,4.0,7048,2001,alain astori,"blood orange, black currant, clementine, pear, mandarin orange","ginger, ginger flower, tuberose, freesia, hibiscus seed","vanilla, sandalwood, musk, california cedar",citrus | fruity | woody | vanilla | powdery,"top: blood orange, black currant, clementine, pear, mandarin orange | middle: ginger, ginger flower, tuberose, freesia, hibiscus seed | base: vanilla, sandalwood, musk, california cedar | accords: citrus | fruity | woody | vanilla | powdery",15.3925100422715
https://www.fragrantica.com/perfume/montblanc/legend-spirit-33443.html,Legend Spirit,Montblanc,men,4.1,5675,2016,olivier cresp,"grapefruit, bergamot, pink pepper","water notes, lavender, cardamom","white musk, white woods, cashmere wood, oakmoss",citrus | aquatic | musky | fresh spicy | aromatic,"top: grapefruit, bergamot, pink pepper | middle: water notes, lavender, cardamom | base: white musk, white woods, cashmere wood, oakmoss | accords: citrus | aquatic | musky | fresh spicy | aromatic",15.391573785820286
https://www.fragrantica.com/perfume/cacharel/amor-amor-238.html,Amor Amor,Cacharel,women,3.74,12922,2003,dominique ropion,"black currant, orange, mandarin orange, grapefruit, cassia, bergamot","rose, apricot, jasmine, lily, lily-of-the-valley","vanilla, tonka bean, musk, amber, virginia cedar",citrus | fruity | vanilla | soft spicy | aromatic,"top: black currant, orange, mandarin orange, grapefruit, cassia, bergamot | middle: rose, apricot, jasmine, lily, lily-of-the-valley | base: vanilla, tonka bean, musk, amber, virginia cedar | accords: citrus | fruity | vanilla | soft spicy | aromatic",15.376498907775991
https://www.fragrantica.com/perfume/chloe/nomade-48434.html,Nomade,Chloe,women,3.93,8142,2018,quentin bisch,"mirabelle, bergamot, lemon, orange","freesia, peach, jasmine, rose","oakmoss, patchouli, amberwood, white musk, sandalwood",woody | citrus | fruity | mossy | earthy,"top: mirabelle, bergamot, lemon, orange | middle: freesia, peach, jasmine, rose | base: oakmoss, patchouli, amberwood, white musk, sandalwood | accords: woody | citrus | fruity | mossy | earthy",15.369382828735851
https://www.fragrantica.com/perfume/byredo/gypsy-water-3575.html,Gypsy Water,Byredo,unisex,3.98,7257,2008,unknown,"juniper, lemon, bergamot, pepper","pine needles, incense, orris root","vanilla, sandalwood, amber",woody | aromatic | fresh spicy | citrus | powdery,"top: juniper, lemon, bergamot, pepper | middle: pine needles, incense, orris root | base: vanilla, sandalwood, amber | accords: woody | aromatic | fresh spicy | citrus | powdery",15.36605151618086
https://www.fragrantica.com/perfume/montale/arabians-tonka-57384.html,Arabians Tonka,Montale,unisex,4.26,3944,2019,unknown,"saffron, bergamot","agarwood (oud), bulgarian rose","tonka bean, sugar cane, amber, white musk, oakmoss",sweet | vanilla | amber | warm spicy | oud,"top: saffron, bergamot | middle: agarwood (oud), bulgarian rose | base: tonka bean, sugar cane, amber, white musk, oakmoss | accords: sweet | vanilla | amber | warm spicy | oud",15.319160252143568
https://www.fragrantica.com/perfume/chloe/love-9370.html,Love,Chloe,women,3.97,7162,2010,louise turner,"pink pepper, african orange flower","iris, lilac, hyacinth, heliotrope, wisteria","powdery notes, rice, musk",powdery | floral | iris | musky | green,"top: pink pepper, african orange flower | middle: iris, lilac, hyacinth, heliotrope, wisteria | base: powdery notes, rice, musk | accords: powdery | floral | iris | musky | green",15.30472695609973
https://www.fragrantica.com/perfume/moschino/moschino-funny-1215.html,Moschino Funny,Moschino,women,3.99,6847,2007,antoine maisondieu,"bitter orange, red currant, pink pepper","green tea, peony, jasmine, violet","cedar, musk, oakmoss, amber",citrus | fresh | green | soft spicy | fruity,"top: bitter orange, red currant, pink pepper | middle: green tea, peony, jasmine, violet | base: cedar, musk, oakmoss, amber | accords: citrus | fresh | green | soft spicy | fruity",15.303899369159698
https://www.fragrantica.com/perfume/xerjoff/torino21-70424.html,Torino21,Xerjoff,unisex,4.53,2368,2021,unknown,"mint, lemon, basil, thyme","black currant, rosemary, lavender, jasmine","lemon verbena, musk",aromatic | fresh spicy | green | citrus | herbal,"top: mint, lemon, basil, thyme | middle: black currant, rosemary, lavender, jasmine | base: lemon verbena, musk | accords: aromatic | fresh spicy | green | citrus | herbal",15.286779725074126
https://www.fragrantica.com/perfume/elizabeth-arden/5th-avenue-81.html,5Th Avenue,Elizabeth Arden,women,3.85,9186,1996,ann gottlieb,"lime (linden blossom), lily-of-the-valley, lilac, magnolia, bergamot, mandarin orange","jasmine, tuberose, ylang-ylang, peach, bulgarian rose, violet, carnation, nutmeg","musk, iris, sandalwood, amber, vanilla, cloves",floral | white floral | yellow floral | fresh | green,"top: lime (linden blossom), lily-of-the-valley, lilac, magnolia, bergamot, mandarin orange | middle: jasmine, tuberose, ylang-ylang, peach, bulgarian rose, violet, carnation, nutmeg | base: musk, iris, sandalwood, amber, vanilla, cloves | accords: floral | white floral | yellow floral | fresh | green",15.25821880804472
https://www.fragrantica.com/perfume/balenciaga/florabotanica-15512.html,Florabotanica,Balenciaga,women,4.0,6373,2012,jean-christophe hérault,mint,"rose, carnation, cannabis","vetiver, amber",aromatic | green | rose | floral | cannabis,"top: mint | middle: rose, carnation, cannabis | base: vetiver, amber | accords: aromatic | green | rose | floral | cannabis",15.217648236550856
https://www.fragrantica.com/perfume/serge-lutens/feminite-du-bois-5749.html,Feminite Du Bois,Serge Lutens,unisex,4.08,5353,2009,christopher sheldrake,"virginia cedar, plum, cinnamon, peach","clove, ginger, violet, ylang-ylang, rose, african orange flower","sandalwood, benzoin, musk, vanilla",warm spicy | woody | fruity | powdery | sweet,"top: virginia cedar, plum, cinnamon, peach | middle: clove, ginger, violet, ylang-ylang, rose, african orange flower | base: sandalwood, benzoin, musk, vanilla | accords: warm spicy | woody | fruity | powdery | sweet",15.21300773675173
https://www.fragrantica.com/perfume/cacharel/loulou-1276.html,Loulou,Cacharel,women,3.81,9757,1987,jean guichard,"plum, chinese cinnamon wood, iris, violet, lily, anise, jasmine, mimosa, cassia","ylang-ylang, heliotrope, orris root, orange blossom, tahitian tiare flower","incense, vanilla, benzoin, sandalwood, musk",powdery | amber | vanilla | warm spicy | sweet,"top: plum, chinese cinnamon wood, iris, violet, lily, anise, jasmine, mimosa, cassia | middle: ylang-ylang, heliotrope, orris root, orange blossom, tahitian tiare flower | base: incense, vanilla, benzoin, sandalwood, musk | accords: powdery | amber | vanilla | warm spicy | sweet",15.199464700487502
https://www.fragrantica.com/perfume/paloma-picasso/paloma-picasso-1009.html,Paloma Picasso,Paloma Picasso,women,3.99,6436,1984,francis bocris,"carnation, coriander, rose, angelica, neroli, bergamot, amalfi lemon","patchouli, hyacinth, jasmine, ylang-ylang, mimosa","oak moss, civetta, castoreum, vetiver, sandalwood, musk, amber",woody | musky | floral | earthy | aromatic,"top: carnation, coriander, rose, angelica, neroli, bergamot, amalfi lemon | middle: patchouli, hyacinth, jasmine, ylang-ylang, mimosa | base: oak moss, civetta, castoreum, vetiver, sandalwood, musk, amber | accords: woody | musky | floral | earthy | aromatic",15.196647201424588
https://www.fragrantica.com/perfume/lattafa-perfumes/bade-e-al-oud-oud-for-glory-64948.html,Bade E Al Oud Oud For Glory,Lattafa Perfumes,unisex,4.19,4222,2020,unknown,"saffron, nutmeg, lavender","agarwood (oud), patchouli","agarwood (oud), patchouli, musk",oud | warm spicy | fresh spicy | patchouli | metallic,"top: saffron, nutmeg, lavender | middle: agarwood (oud), patchouli | base: agarwood (oud), patchouli, musk | accords: oud | warm spicy | fresh spicy | patchouli | metallic",15.191352331170366
https://www.fragrantica.com/perfume/clinique/clinique-happy-373.html,Clinique Happy,Clinique,men,4.15,4552,1999,unknown,"mandarin orange, lime, sea notes, lemon, green notes","freesia, jasmine, lily-of-the-valley, rose","cypress, musk, cedar, guaiac wood",citrus | green | aromatic | marine | woody,"top: mandarin orange, lime, sea notes, lemon, green notes | middle: freesia, jasmine, lily-of-the-valley, rose | base: cypress, musk, cedar, guaiac wood | accords: citrus | green | aromatic | marine | woody",15.181935248778988
https://www.fragrantica.com/perfume/ralph-lauren/polo-blue-1198.html,Polo Blue,Ralph Lauren,men,4.07,5356,2003,carlos benaim,"cucumber, melon, mandarin orange","basil, sage, geranium","suede, woodsy notes, musk",ozonic | aquatic | aromatic | fresh spicy | green,"top: cucumber, melon, mandarin orange | middle: basil, sage, geranium | base: suede, woodsy notes, musk | accords: ozonic | aquatic | aromatic | fresh spicy | green",15.176711100737538
https://www.fragrantica.com/perfume/rochas/rochas-man-1426.html,Rochas Man,Rochas,men,4.16,4443,1999,maurice roucel,"lavender, bergamot","cappuccino, raspberry, jasmine, virginia cedar, lily-of-the-valley","vanille, amber, sandalwood, patchouli",coffee | vanilla | sweet | lavender | woody,"top: lavender, bergamot | middle: cappuccino, raspberry, jasmine, virginia cedar, lily-of-the-valley | base: vanille, amber, sandalwood, patchouli | accords: coffee | vanilla | sweet | lavender | woody",15.174740049118334
https://www.fragrantica.com/perfume/cartier/baiser-vole-12878.html,Baiser Vole,Cartier,women,4.05,5564,2011,mathilde laurent,"lily, citruses",lily,"green lily, green notes",white floral | green | soft spicy | citrus,"top: lily, citruses | middle: lily | base: green lily, green notes | accords: white floral | green | soft spicy | citrus",15.169133933116443
https://www.fragrantica.com/perfume/kenzo/l-eau-par-kenzo-78.html,L Eau Par Kenzo,Kenzo,women,3.87,8267,1996,olivier cresp,"reed, mint, green lilac, mandarin orange, pink pepper","water lily, pepper, violet, white peach, amaryllis, rose","cedar, white musk, vanilla",floral | fresh | green | aquatic | fresh spicy,"top: reed, mint, green lilac, mandarin orange, pink pepper | middle: water lily, pepper, violet, white peach, amaryllis, rose | base: cedar, white musk, vanilla | accords: floral | fresh | green | aquatic | fresh spicy",15.160339810986821
